"label","phenotype","hemisphere","region","sex","pFDR","cohensD","dx"
"rh_cuneus","SA","rh","cuneus","Female","0.0250",-0.119,"ASD"
"rh_cuneus","SA","rh","cuneus","Female","0.4790",-0.04,"ADHD"
"rh_cuneus","SA","rh","cuneus","Female","0.0067",0.194,"SCZ"
"rh_cuneus","SA","rh","cuneus","Female","0.0067",0.124,"MCI"
"rh_cuneus","SA","rh","cuneus","Male","0.1098",0.042,"AD"
"rh_cuneus","SA","rh","cuneus","Male","0.4830",0.018,"ASD"
"rh_cuneus","SA","rh","cuneus","Male","0.0067",0.165,"ADHD"
"rh_cuneus","SA","rh","cuneus","Male","0.0067",0.175,"SCZ"
"rh_cuneus","SA","rh","cuneus","Male","0.0067",-0.104,"MCI"
"rh_cuneus","SA","rh","cuneus","All","   NA",0.1,"AD"
"rh_cuneus","SA","rh","cuneus","All","   NA",-0.007,"ASD"
"rh_cuneus","SA","rh","cuneus","All","   NA",0.111,"ADHD"
"rh_cuneus","SA","rh","cuneus","All","   NA",0.184,"SCZ"
"rh_cuneus","SA","rh","cuneus","All","   NA",-0.002,"MCI"
"rh_entorhinal","SA","rh","entorhinal","Female","0.0100",0.343,"AD"
"rh_entorhinal","SA","rh","entorhinal","Female","0.9381",-0.006,"ASD"
"rh_entorhinal","SA","rh","entorhinal","Female","0.1796",-0.088,"ADHD"
"rh_entorhinal","SA","rh","entorhinal","Female","0.1397",0.084,"SCZ"
"rh_entorhinal","SA","rh","entorhinal","Female","0.0100",0.148,"MCI"
"rh_entorhinal","SA","rh","entorhinal","Male","0.0100",0.083,"AD"
"rh_entorhinal","SA","rh","entorhinal","Male","0.3044",0.028,"ASD"
"rh_entorhinal","SA","rh","entorhinal","Male","0.0100",0.179,"ADHD"
"rh_entorhinal","SA","rh","entorhinal","Male","0.0399",0.116,"SCZ"
"rh_entorhinal","SA","rh","entorhinal","Male","0.3074",0.022,"MCI"
"rh_entorhinal","SA","rh","entorhinal","All","   NA",0.218,"AD"
"rh_entorhinal","SA","rh","entorhinal","All","   NA",0.02,"ASD"
"rh_entorhinal","SA","rh","entorhinal","All","   NA",0.107,"ADHD"
"rh_entorhinal","SA","rh","entorhinal","All","   NA",0.101,"SCZ"
"rh_entorhinal","SA","rh","entorhinal","All","   NA",0.078,"MCI"
"rh_frontalpole","SA","rh","frontalpole","Female","0.0299",0.062,"AD"
"rh_frontalpole","SA","rh","frontalpole","Female","0.5190",-0.036,"ASD"
"rh_frontalpole","SA","rh","frontalpole","Female","0.1464",-0.115,"ADHD"
"rh_frontalpole","SA","rh","frontalpole","Female","0.0200",0.161,"SCZ"
"rh_frontalpole","SA","rh","frontalpole","Female","0.1946",0.035,"MCI"
"rh_frontalpole","SA","rh","frontalpole","Male","0.0958",0.042,"AD"
"rh_frontalpole","SA","rh","frontalpole","Male","0.0958",0.049,"ASD"
"rh_frontalpole","SA","rh","frontalpole","Male","0.0100",0.208,"ADHD"
"rh_frontalpole","SA","rh","frontalpole","Male","0.0100",0.223,"SCZ"
"rh_frontalpole","SA","rh","frontalpole","Male","0.0732",0.045,"MCI"
"rh_frontalpole","SA","rh","frontalpole","All","   NA",0.053,"AD"
"rh_frontalpole","SA","rh","frontalpole","All","   NA",0.032,"ASD"
"rh_frontalpole","SA","rh","frontalpole","All","   NA",0.122,"ADHD"
"rh_frontalpole","SA","rh","frontalpole","All","   NA",0.194,"SCZ"
"rh_frontalpole","SA","rh","frontalpole","All","   NA",0.041,"MCI"
"rh_fusiform","SA","rh","fusiform","Female","0.0100",0.418,"AD"
"rh_fusiform","SA","rh","fusiform","Female","0.5549",0.031,"ASD"
"rh_fusiform","SA","rh","fusiform","Female","0.0449",-0.134,"ADHD"
"rh_fusiform","SA","rh","fusiform","Female","0.0133",0.163,"SCZ"
"rh_fusiform","SA","rh","fusiform","Female","0.0100",0.168,"MCI"
"rh_fusiform","SA","rh","fusiform","Male","0.0050",0.296,"AD"
"rh_fusiform","SA","rh","fusiform","Male","0.0240",0.057,"ASD"
"rh_fusiform","SA","rh","fusiform","Male","0.0050",0.269,"ADHD"
"rh_fusiform","SA","rh","fusiform","Male","0.0050",0.218,"SCZ"
"rh_fusiform","SA","rh","fusiform","Male","0.0050",0.135,"MCI"
"rh_fusiform","SA","rh","fusiform","All","   NA",0.36,"AD"
"rh_fusiform","SA","rh","fusiform","All","   NA",0.052,"ASD"
"rh_fusiform","SA","rh","fusiform","All","   NA",0.162,"ADHD"
"rh_fusiform","SA","rh","fusiform","All","   NA",0.193,"SCZ"
"rh_fusiform","SA","rh","fusiform","All","   NA",0.15,"MCI"
"rh_inferiorparietal","SA","rh","inferiorparietal","Female","0.0067",0.367,"AD"
"rh_inferiorparietal","SA","rh","inferiorparietal","Female","0.3513",0.043,"ASD"
"rh_inferiorparietal","SA","rh","inferiorparietal","Female","0.1896",-0.096,"ADHD"
"rh_inferiorparietal","SA","rh","inferiorparietal","Female","0.0067",0.176,"SCZ"
"rh_inferiorparietal","SA","rh","inferiorparietal","Female","0.0067",0.245,"MCI"
"rh_inferiorparietal","SA","rh","inferiorparietal","Male","0.0040",0.325,"AD"
"rh_inferiorparietal","SA","rh","inferiorparietal","Male","0.0040",0.123,"ASD"
"rh_inferiorparietal","SA","rh","inferiorparietal","Male","0.0040",0.338,"ADHD"
"rh_inferiorparietal","SA","rh","inferiorparietal","Male","0.0040",0.242,"SCZ"
"rh_inferiorparietal","SA","rh","inferiorparietal","Male","0.0040",0.073,"MCI"
"rh_inferiorparietal","SA","rh","inferiorparietal","All","   NA",0.347,"AD"
"rh_inferiorparietal","SA","rh","inferiorparietal","All","   NA",0.108,"ASD"
"rh_inferiorparietal","SA","rh","inferiorparietal","All","   NA",0.223,"ADHD"
"rh_inferiorparietal","SA","rh","inferiorparietal","All","   NA",0.212,"SCZ"
"rh_inferiorparietal","SA","rh","inferiorparietal","All","   NA",0.15,"MCI"
"rh_inferiortemporal","SA","rh","inferiortemporal","Female","0.0050",0.447,"AD"
"rh_inferiortemporal","SA","rh","inferiortemporal","Female","0.4271",-0.042,"ASD"
"rh_inferiortemporal","SA","rh","inferiortemporal","Female","0.0050",-0.186,"ADHD"
"rh_inferiortemporal","SA","rh","inferiortemporal","Female","0.0050",0.227,"SCZ"
"rh_inferiortemporal","SA","rh","inferiortemporal","Female","0.0050",0.265,"MCI"
"rh_inferiortemporal","SA","rh","inferiortemporal","Male","0.0050",0.385,"AD"
"rh_inferiortemporal","SA","rh","inferiortemporal","Male","0.0359",0.057,"ASD"
"rh_inferiortemporal","SA","rh","inferiortemporal","Male","0.0050",0.242,"ADHD"
"rh_inferiortemporal","SA","rh","inferiortemporal","Male","0.0050",0.225,"SCZ"
"rh_inferiortemporal","SA","rh","inferiortemporal","Male","0.0050",0.16,"MCI"
"rh_inferiortemporal","SA","rh","inferiortemporal","All","   NA",0.417,"AD"
"rh_inferiortemporal","SA","rh","inferiortemporal","All","   NA",0.037,"ASD"
"rh_inferiortemporal","SA","rh","inferiortemporal","All","   NA",0.127,"ADHD"
"rh_inferiortemporal","SA","rh","inferiortemporal","All","   NA",0.226,"SCZ"
"rh_inferiortemporal","SA","rh","inferiortemporal","All","   NA",0.207,"MCI"
"rh_insula","SA","rh","insula","Female","0.0067",0.093,"AD"
"rh_insula","SA","rh","insula","Female","0.1836",-0.064,"ASD"
"rh_insula","SA","rh","insula","Female","0.0399",-0.135,"ADHD"
"rh_insula","SA","rh","insula","Female","0.0067",0.201,"SCZ"
"rh_insula","SA","rh","insula","Female","0.0067",0.09,"MCI"
"rh_insula","SA","rh","insula","Male","0.4271",0.019,"AD"
"rh_insula","SA","rh","insula","Male","0.0150",0.071,"ASD"
"rh_insula","SA","rh","insula","Male","0.0067",0.244,"ADHD"
"rh_insula","SA","rh","insula","Male","0.0067",0.173,"SCZ"
"rh_insula","SA","rh","insula","Male","0.0067",-0.085,"MCI"
"rh_insula","SA","rh","insula","All","   NA",0.057,"AD"
"rh_insula","SA","rh","insula","All","   NA",0.045,"ASD"
"rh_insula","SA","rh","insula","All","   NA",0.144,"ADHD"
"rh_insula","SA","rh","insula","All","   NA",0.186,"SCZ"
"rh_insula","SA","rh","insula","All","   NA",-0.007,"MCI"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","Female","0.0067",0.195,"AD"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","Female","0.0599",-0.089,"ASD"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","Female","0.0150",-0.158,"ADHD"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","Female","0.0067",0.227,"SCZ"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","Female","0.0067",0.116,"MCI"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","Male","0.0200",0.065,"AD"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","Male","0.0200",0.066,"ASD"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","Male","0.0100",0.252,"ADHD"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","Male","0.0100",0.199,"SCZ"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","Male","0.1637",-0.031,"MCI"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","All","   NA",0.133,"AD"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","All","   NA",0.042,"ASD"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","All","   NA",0.148,"ADHD"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","All","   NA",0.213,"SCZ"
"rh_isthmuscingulate","SA","rh","isthmuscingulate","All","   NA",0.036,"MCI"
"rh_lateraloccipital","SA","rh","lateraloccipital","Female","0.0067",0.285,"AD"
"rh_lateraloccipital","SA","rh","lateraloccipital","Female","0.1747",-0.07,"ASD"
"rh_lateraloccipital","SA","rh","lateraloccipital","Female","0.7066",-0.028,"ADHD"
"rh_lateraloccipital","SA","rh","lateraloccipital","Female","0.0067",0.235,"SCZ"
"rh_lateraloccipital","SA","rh","lateraloccipital","Female","0.0067",0.154,"MCI"
"rh_lateraloccipital","SA","rh","lateraloccipital","Male","0.0067",0.175,"AD"
"rh_lateraloccipital","SA","rh","lateraloccipital","Male","0.1038",0.04,"ASD"
"rh_lateraloccipital","SA","rh","lateraloccipital","Male","0.0067",0.228,"ADHD"
"rh_lateraloccipital","SA","rh","lateraloccipital","Male","0.0067",0.219,"SCZ"
"rh_lateraloccipital","SA","rh","lateraloccipital","Male","0.1038",0.035,"MCI"
"rh_lateraloccipital","SA","rh","lateraloccipital","All","   NA",0.232,"AD"
"rh_lateraloccipital","SA","rh","lateraloccipital","All","   NA",0.019,"ASD"
"rh_lateraloccipital","SA","rh","lateraloccipital","All","   NA",0.16,"ADHD"
"rh_lateraloccipital","SA","rh","lateraloccipital","All","   NA",0.226,"SCZ"
"rh_lateraloccipital","SA","rh","lateraloccipital","All","   NA",0.088,"MCI"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","Female","0.0067",0.164,"AD"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","Female","0.7425",-0.015,"ASD"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","Female","0.4990",-0.052,"ADHD"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","Female","0.0067",0.214,"SCZ"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","Female","0.0067",0.112,"MCI"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","Male","0.0499",0.057,"AD"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","Male","0.0266",0.064,"ASD"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","Male","0.0100",0.179,"ADHD"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","Male","0.0100",0.16,"SCZ"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","Male","0.7305",-0.007,"MCI"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","All","   NA",0.113,"AD"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","All","   NA",0.049,"ASD"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","All","   NA",0.118,"ADHD"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","All","   NA",0.185,"SCZ"
"rh_lateralorbitofrontal","SA","rh","lateralorbitofrontal","All","   NA",0.047,"MCI"
"rh_lingual","SA","rh","lingual","Female","0.0100",0.175,"AD"
"rh_lingual","SA","rh","lingual","Female","0.1846",-0.069,"ASD"
"rh_lingual","SA","rh","lingual","Female","0.8343",0.022,"ADHD"
"rh_lingual","SA","rh","lingual","Female","0.0100",0.186,"SCZ"
"rh_lingual","SA","rh","lingual","Female","0.0865",0.047,"MCI"
"rh_lingual","SA","rh","lingual","Male","0.0349",0.05,"AD"
"rh_lingual","SA","rh","lingual","Male","0.1597",0.038,"ASD"
"rh_lingual","SA","rh","lingual","Male","0.0067",0.191,"ADHD"
"rh_lingual","SA","rh","lingual","Male","0.0067",0.185,"SCZ"
"rh_lingual","SA","rh","lingual","Male","0.0067",-0.12,"MCI"
"rh_lingual","SA","rh","lingual","All","   NA",0.115,"AD"
"rh_lingual","SA","rh","lingual","All","   NA",0.018,"ASD"
"rh_lingual","SA","rh","lingual","All","   NA",0.147,"ADHD"
"rh_lingual","SA","rh","lingual","All","   NA",0.186,"SCZ"
"rh_lingual","SA","rh","lingual","All","   NA",-0.044,"MCI"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","Female","0.0100",0.143,"AD"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","Female","0.3992",-0.047,"ASD"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","Female","0.2595",-0.093,"ADHD"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","Female","0.0100",0.212,"SCZ"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","Female","0.4711",0.019,"MCI"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","Male","0.2475",-0.026,"AD"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","Male","0.0466",0.061,"ASD"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","Male","0.0100",0.213,"ADHD"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","Male","0.0100",0.221,"SCZ"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","Male","0.1347",-0.036,"MCI"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","All","   NA",0.061,"AD"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","All","   NA",0.044,"ASD"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","All","   NA",0.135,"ADHD"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","All","   NA",0.218,"SCZ"
"rh_medialorbitofrontal","SA","rh","medialorbitofrontal","All","   NA",-0.01,"MCI"
"rh_middletemporal","SA","rh","middletemporal","Female","0.0050",0.374,"AD"
"rh_middletemporal","SA","rh","middletemporal","Female","0.7186",-0.023,"ASD"
"rh_middletemporal","SA","rh","middletemporal","Female","0.0050",-0.234,"ADHD"
"rh_middletemporal","SA","rh","middletemporal","Female","0.0050",0.179,"SCZ"
"rh_middletemporal","SA","rh","middletemporal","Female","0.0050",0.24,"MCI"
"rh_middletemporal","SA","rh","middletemporal","Male","0.0040",0.343,"AD"
"rh_middletemporal","SA","rh","middletemporal","Male","0.0040",0.071,"ASD"
"rh_middletemporal","SA","rh","middletemporal","Male","0.0040",0.243,"ADHD"
"rh_middletemporal","SA","rh","middletemporal","Male","0.0040",0.245,"SCZ"
"rh_middletemporal","SA","rh","middletemporal","Male","0.0040",0.171,"MCI"
"rh_middletemporal","SA","rh","middletemporal","All","   NA",0.359,"AD"
"rh_middletemporal","SA","rh","middletemporal","All","   NA",0.051,"ASD"
"rh_middletemporal","SA","rh","middletemporal","All","   NA",0.115,"ADHD"
"rh_middletemporal","SA","rh","middletemporal","All","   NA",0.214,"SCZ"
"rh_middletemporal","SA","rh","middletemporal","All","   NA",0.202,"MCI"
"rh_paracentral","SA","rh","paracentral","Female","0.0299",-0.061,"AD"
"rh_paracentral","SA","rh","paracentral","Female","0.0200",-0.134,"ASD"
"rh_paracentral","SA","rh","paracentral","Female","0.3393",-0.073,"ADHD"
"rh_paracentral","SA","rh","paracentral","Female","0.0532",0.123,"SCZ"
"rh_paracentral","SA","rh","paracentral","Female","0.8703",0.004,"MCI"
"rh_paracentral","SA","rh","paracentral","Male","0.0100",-0.076,"AD"
"rh_paracentral","SA","rh","paracentral","Male","0.1876",0.034,"ASD"
"rh_paracentral","SA","rh","paracentral","Male","0.0100",0.206,"ADHD"
"rh_paracentral","SA","rh","paracentral","Male","0.0150",0.129,"SCZ"
"rh_paracentral","SA","rh","paracentral","Male","0.0133",-0.071,"MCI"
"rh_paracentral","SA","rh","paracentral","All","   NA",-0.069,"AD"
"rh_paracentral","SA","rh","paracentral","All","   NA",0.005,"ASD"
"rh_paracentral","SA","rh","paracentral","All","   NA",0.134,"ADHD"
"rh_paracentral","SA","rh","paracentral","All","   NA",0.127,"SCZ"
"rh_paracentral","SA","rh","paracentral","All","   NA",-0.037,"MCI"
"rh_parahippocampal","SA","rh","parahippocampal","Female","0.0067",0.227,"AD"
"rh_parahippocampal","SA","rh","parahippocampal","Female","0.0067",-0.195,"ASD"
"rh_parahippocampal","SA","rh","parahippocampal","Female","0.0120",-0.177,"ADHD"
"rh_parahippocampal","SA","rh","parahippocampal","Female","0.0100",0.171,"SCZ"
"rh_parahippocampal","SA","rh","parahippocampal","Female","0.0067",0.132,"MCI"
"rh_parahippocampal","SA","rh","parahippocampal","Male","0.0067",0.188,"AD"
"rh_parahippocampal","SA","rh","parahippocampal","Male","0.0150",-0.059,"ASD"
"rh_parahippocampal","SA","rh","parahippocampal","Male","0.0067",0.105,"ADHD"
"rh_parahippocampal","SA","rh","parahippocampal","Male","0.0067",0.209,"SCZ"
"rh_parahippocampal","SA","rh","parahippocampal","Male","0.0240",0.048,"MCI"
"rh_parahippocampal","SA","rh","parahippocampal","All","   NA",0.208,"AD"
"rh_parahippocampal","SA","rh","parahippocampal","All","   NA",-0.082,"ASD"
"rh_parahippocampal","SA","rh","parahippocampal","All","   NA",0.032,"ADHD"
"rh_parahippocampal","SA","rh","parahippocampal","All","   NA",0.192,"SCZ"
"rh_parahippocampal","SA","rh","parahippocampal","All","   NA",0.086,"MCI"
"rh_parsopercularis","SA","rh","parsopercularis","Female","0.0100",0.083,"AD"
"rh_parsopercularis","SA","rh","parsopercularis","Female","0.4790",-0.037,"ASD"
"rh_parsopercularis","SA","rh","parsopercularis","Female","0.2994",-0.093,"ADHD"
"rh_parsopercularis","SA","rh","parsopercularis","Female","0.0100",0.213,"SCZ"
"rh_parsopercularis","SA","rh","parsopercularis","Female","0.7385",-0.009,"MCI"
"rh_parsopercularis","SA","rh","parsopercularis","Male","0.8633",-0.009,"AD"
"rh_parsopercularis","SA","rh","parsopercularis","Male","0.0133",0.093,"ASD"
"rh_parsopercularis","SA","rh","parsopercularis","Male","0.0100",0.224,"ADHD"
"rh_parsopercularis","SA","rh","parsopercularis","Male","0.0100",0.221,"SCZ"
"rh_parsopercularis","SA","rh","parsopercularis","Male","0.9142",0.002,"MCI"
"rh_parsopercularis","SA","rh","parsopercularis","All","   NA",0.039,"AD"
"rh_parsopercularis","SA","rh","parsopercularis","All","   NA",0.067,"ASD"
"rh_parsopercularis","SA","rh","parsopercularis","All","   NA",0.139,"ADHD"
"rh_parsopercularis","SA","rh","parsopercularis","All","   NA",0.217,"SCZ"
"rh_parsopercularis","SA","rh","parsopercularis","All","   NA",-0.003,"MCI"
"rh_parsorbitalis","SA","rh","parsorbitalis","Female","0.0067",0.175,"AD"
"rh_parsorbitalis","SA","rh","parsorbitalis","Female","0.2715",0.054,"ASD"
"rh_parsorbitalis","SA","rh","parsorbitalis","Female","0.0399",-0.137,"ADHD"
"rh_parsorbitalis","SA","rh","parsorbitalis","Female","0.0067",0.152,"SCZ"
"rh_parsorbitalis","SA","rh","parsorbitalis","Female","0.0067",0.121,"MCI"
"rh_parsorbitalis","SA","rh","parsorbitalis","Male","0.0050",0.129,"AD"
"rh_parsorbitalis","SA","rh","parsorbitalis","Male","0.0050",0.121,"ASD"
"rh_parsorbitalis","SA","rh","parsorbitalis","Male","0.0050",0.195,"ADHD"
"rh_parsorbitalis","SA","rh","parsorbitalis","Male","0.0050",0.219,"SCZ"
"rh_parsorbitalis","SA","rh","parsorbitalis","Male","0.2635",0.026,"MCI"
"rh_parsorbitalis","SA","rh","parsorbitalis","All","   NA",0.153,"AD"
"rh_parsorbitalis","SA","rh","parsorbitalis","All","   NA",0.11,"ASD"
"rh_parsorbitalis","SA","rh","parsorbitalis","All","   NA",0.108,"ADHD"
"rh_parsorbitalis","SA","rh","parsorbitalis","All","   NA",0.188,"SCZ"
"rh_parsorbitalis","SA","rh","parsorbitalis","All","   NA",0.069,"MCI"
"rh_parstriangularis","SA","rh","parstriangularis","Female","0.0100",0.177,"AD"
"rh_parstriangularis","SA","rh","parstriangularis","Female","0.4790",-0.033,"ASD"
"rh_parstriangularis","SA","rh","parstriangularis","Female","0.1347",-0.12,"ADHD"
"rh_parstriangularis","SA","rh","parstriangularis","Female","0.0100",0.186,"SCZ"
"rh_parstriangularis","SA","rh","parstriangularis","Female","0.0133",0.082,"MCI"
"rh_parstriangularis","SA","rh","parstriangularis","Male","0.0050",0.075,"AD"
"rh_parstriangularis","SA","rh","parstriangularis","Male","0.0050",0.121,"ASD"
"rh_parstriangularis","SA","rh","parstriangularis","Male","0.0050",0.187,"ADHD"
"rh_parstriangularis","SA","rh","parstriangularis","Male","0.0050",0.255,"SCZ"
"rh_parstriangularis","SA","rh","parstriangularis","Male","0.0080",0.057,"MCI"
"rh_parstriangularis","SA","rh","parstriangularis","All","   NA",0.128,"AD"
"rh_parstriangularis","SA","rh","parstriangularis","All","   NA",0.091,"ASD"
"rh_parstriangularis","SA","rh","parstriangularis","All","   NA",0.106,"ADHD"
"rh_parstriangularis","SA","rh","parstriangularis","All","   NA",0.223,"SCZ"
"rh_parstriangularis","SA","rh","parstriangularis","All","   NA",0.068,"MCI"
"rh_pericalcarine","SA","rh","pericalcarine","Female","0.0100",0.12,"AD"
"rh_pericalcarine","SA","rh","pericalcarine","Female","0.9142",-0.007,"ASD"
"rh_pericalcarine","SA","rh","pericalcarine","Female","0.7136",-0.038,"ADHD"
"rh_pericalcarine","SA","rh","pericalcarine","Female","0.0100",0.222,"SCZ"
"rh_pericalcarine","SA","rh","pericalcarine","Female","0.0266",0.066,"MCI"
"rh_pericalcarine","SA","rh","pericalcarine","Male","0.0878",0.041,"AD"
"rh_pericalcarine","SA","rh","pericalcarine","Male","0.0150",0.082,"ASD"
"rh_pericalcarine","SA","rh","pericalcarine","Male","0.0067",0.132,"ADHD"
"rh_pericalcarine","SA","rh","pericalcarine","Male","0.0067",0.192,"SCZ"
"rh_pericalcarine","SA","rh","pericalcarine","Male","0.0067",-0.065,"MCI"
"rh_pericalcarine","SA","rh","pericalcarine","All","   NA",0.082,"AD"
"rh_pericalcarine","SA","rh","pericalcarine","All","   NA",0.065,"ASD"
"rh_pericalcarine","SA","rh","pericalcarine","All","   NA",0.087,"ADHD"
"rh_pericalcarine","SA","rh","pericalcarine","All","   NA",0.206,"SCZ"
"rh_pericalcarine","SA","rh","pericalcarine","All","   NA",-0.006,"MCI"
"rh_postcentral","SA","rh","postcentral","Female","0.0848",0.043,"AD"
"rh_postcentral","SA","rh","postcentral","Female","0.0532",-0.11,"ASD"
"rh_postcentral","SA","rh","postcentral","Female","0.0532",-0.127,"ADHD"
"rh_postcentral","SA","rh","postcentral","Female","0.0399",0.19,"SCZ"
"rh_postcentral","SA","rh","postcentral","Female","0.7665",-0.008,"MCI"
"rh_postcentral","SA","rh","postcentral","Male","0.1277",-0.039,"AD"
"rh_postcentral","SA","rh","postcentral","Male","0.0050",0.066,"ASD"
"rh_postcentral","SA","rh","postcentral","Male","0.0050",0.295,"ADHD"
"rh_postcentral","SA","rh","postcentral","Male","0.0050",0.196,"SCZ"
"rh_postcentral","SA","rh","postcentral","Male","0.0050",-0.135,"MCI"
"rh_postcentral","SA","rh","postcentral","All","   NA",0.003,"AD"
"rh_postcentral","SA","rh","postcentral","All","   NA",0.031,"ASD"
"rh_postcentral","SA","rh","postcentral","All","   NA",0.182,"ADHD"
"rh_postcentral","SA","rh","postcentral","All","   NA",0.193,"SCZ"
"rh_postcentral","SA","rh","postcentral","All","   NA",-0.078,"MCI"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","Female","0.0067",0.248,"AD"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","Female","0.2754",-0.053,"ASD"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","Female","0.2754",-0.073,"ADHD"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","Female","0.0067",0.201,"SCZ"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","Female","0.0067",0.094,"MCI"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","Male","0.0067",0.183,"AD"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","Male","0.0150",0.063,"ASD"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","Male","0.0067",0.236,"ADHD"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","Male","0.0067",0.261,"SCZ"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","Male","0.0160",0.054,"MCI"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","All","   NA",0.217,"AD"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","All","   NA",0.044,"ASD"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","All","   NA",0.157,"ADHD"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","All","   NA",0.234,"SCZ"
"rh_posteriorcingulate","SA","rh","posteriorcingulate","All","   NA",0.073,"MCI"
"rh_precentral","SA","rh","precentral","Female","0.2046",-0.032,"AD"
"rh_precentral","SA","rh","precentral","Female","0.1597",-0.097,"ASD"
"rh_precentral","SA","rh","precentral","Female","0.4870",-0.047,"ADHD"
"rh_precentral","SA","rh","precentral","Female","0.0798",0.145,"SCZ"
"rh_precentral","SA","rh","precentral","Female","0.1597",0.038,"MCI"
"rh_precentral","SA","rh","precentral","Male","0.0040",-0.1,"AD"
"rh_precentral","SA","rh","precentral","Male","0.0040",0.087,"ASD"
"rh_precentral","SA","rh","precentral","Male","0.0040",0.304,"ADHD"
"rh_precentral","SA","rh","precentral","Male","0.0040",0.183,"SCZ"
"rh_precentral","SA","rh","precentral","Male","0.0040",-0.11,"MCI"
"rh_precentral","SA","rh","precentral","All","   NA",-0.065,"AD"
"rh_precentral","SA","rh","precentral","All","   NA",0.051,"ASD"
"rh_precentral","SA","rh","precentral","All","   NA",0.211,"ADHD"
"rh_precentral","SA","rh","precentral","All","   NA",0.166,"SCZ"
"rh_precentral","SA","rh","precentral","All","   NA",-0.043,"MCI"
"rh_precuneus","SA","rh","precuneus","Female","0.0200",0.262,"AD"
"rh_precuneus","SA","rh","precuneus","Female","0.0749",-0.098,"ASD"
"rh_precuneus","SA","rh","precuneus","Female","0.0749",-0.129,"ADHD"
"rh_precuneus","SA","rh","precuneus","Female","0.0998",0.089,"SCZ"
"rh_precuneus","SA","rh","precuneus","Female","0.0749",0.05,"MCI"
"rh_precuneus","SA","rh","precuneus","Male","0.0100",0.164,"AD"
"rh_precuneus","SA","rh","precuneus","Male","0.0200",0.063,"ASD"
"rh_precuneus","SA","rh","precuneus","Male","0.0100",0.177,"ADHD"
"rh_precuneus","SA","rh","precuneus","Male","0.0133",0.144,"SCZ"
"rh_precuneus","SA","rh","precuneus","Male","0.1517",-0.03,"MCI"
